lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-0182,chilli,19.89069386584028,66.60869696981352,10.7252585760579,548.2805229806363,6.10123745224593,70.46018421657212,19.3251641297144,C,2,69.3,high
L-0183,chilli,34.228358835148995,59.02933514485693,9.590812432600861,657.955836537419,6.402178365411478,70.47125484439513,7.696872992768091,B,1,53.8,moderate
L-0184,chilli,25.153937344736015,60.45675807648563,8.785581316953264,653.7681694102125,8.088903567350192,89.20246189963787,26.40355126135695,A,0,10.4,healthy
L-0185,chilli,23.975463903349915,61.8206745856437,10.509679676988009,549.0954678562163,6.40333309258665,76.75583327127775,24.36451497788869,B,1,67.9,high
L-0186,chilli,17.73669769231293,66.1196018007109,10.127141144931414,400.0,7.268397760293308,74.40785747257209,12.183319023392338,B,1,10.8,healthy
L-0187,chilli,31.2882138548062,65.70553085785676,9.48790558658316,866.8584681012002,7.255342664483611,70.02497726751781,69.52258594979898,A,0,81.9,critical
L-0188,chilli,26.385112694205247,51.218751208567745,8.235793773966943,598.9162940761556,7.1479563468784795,81.8832965760297,48.41024447496702,A,0,11.3,healthy
L-0189,chilli,23.67172178543581,66.71496660841646,11.525132376593055,552.6583690557379,6.51603830880187,77.78694167584833,29.18636760649045,B,1,75.5,high
L-0190,chilli,26.09543004435937,62.49996282307853,9.942441780587647,791.8777329961192,7.242116579785334,81.44676550310513,53.76953014662944,A,0,55.8,moderate
L-0191,chilli,27.717265569552204,58.977384510137306,11.994762010538995,892.9269484936109,4.692618778577288,53.094512888847085,62.905156827258125,C,2,99.4,critical
L-0192,chilli,14.981304584869148,62.943988791140086,9.419887163292225,583.3013098922213,7.592191643204016,73.65679894399204,71.68758070095585,A,0,11.4,healthy
L-0193,chilli,22.144778632492798,67.36950526639762,8.776441761855294,400.0,8.299078668877504,89.95376162054906,15.652849050138492,A,0,3.1,healthy
L-0194,chilli,26.34846045521542,73.13562594100279,9.975481845221722,752.3556769983928,6.549219647825026,67.67186405455098,53.75480187059399,B,1,67.9,high
L-0195,chilli,22.963673915959056,55.07464683226083,9.14415274205308,600.3481201056802,8.189208622954055,87.84311398588171,24.448087826457602,A,0,11.2,healthy
L-0196,chilli,34.02208409509885,76.03074213829692,10.275628372855776,792.7075146363634,6.240925755155739,78.7034677238992,33.36884485910442,A,0,96.7,critical
L-0197,chilli,22.234275022437508,64.89734575701061,8.527092356950266,548.7740035531799,6.42828842349401,73.02105301340218,16.371336269903075,B,1,12.4,healthy
L-0198,chilli,28.996481259352947,51.985192311848905,10.527554570446544,664.916193784302,5.186831609189673,62.606048245569234,28.12302600838935,C,2,72.0,high
L-0199,chilli,33.42537366751211,57.1114559350172,8.953639716656015,768.9872025101153,6.580267171430979,79.46210826608338,54.30631596290173,A,0,56.9,moderate
L-0200,chilli,29.45849404313017,54.642651833508474,9.153735056379068,769.4003780293688,6.427246719022534,70.29248226879359,84.29065314844122,A,0,88.7,critical
L-0201,chilli,22.550246251364108,48.52884801175917,7.665795704715948,498.5000557769197,7.26478762694188,80.26311173798875,25.993597935605152,B,1,1.2,healthy
L-0202,chilli,22.304276378419583,63.784442484190976,11.476106809598399,548.7902273758035,5.1144794790893044,65.19102403476745,12.562672858517619,C,2,86.9,critical
L-0203,chilli,28.33122585613231,79.80011917859198,11.945220488752357,996.0606090335724,4.746801057777625,56.62024940882929,92.82003289153636,B,1,99.7,critical
L-0204,chilli,33.799215742415186,45.66707105532892,7.695982383758544,720.0494041583617,7.2289810314775815,89.45963134826427,15.106918178402545,A,0,13.7,healthy
L-0205,chilli,27.715926542141,56.987329455649615,7.430755053478066,479.0324894343981,9.087215449721063,87.7594407618549,5.143770318644066,A,0,0.6,healthy
L-0206,chilli,25.857497495351694,62.602373829124645,9.788134535593066,486.02538484285435,8.17016894197285,82.60498766151747,17.552380047084668,A,0,18.2,healthy
L-0207,chilli,36.413836180149765,57.2813990776886,8.350509692558688,813.6139553547432,6.7680735068927005,74.79585001536334,60.78021157635725,A,0,68.5,high
L-0208,chilli,28.242161196508533,62.07787170558931,9.453014454902892,544.0285030188033,7.3208050371467115,73.45680799036069,14.205796473795113,B,1,30.9,moderate
L-0209,chilli,21.736485041497136,59.51836415275972,9.533699884141749,510.97862007138525,8.723913790266788,91.9499914011218,9.644943189885279,A,0,3.4,healthy
L-0210,chilli,26.682597887626343,61.56587331441155,9.20212113688161,555.1672889801875,5.960938926888402,73.14372153130384,31.022778653492516,B,1,17.0,healthy
L-0211,chilli,28.658691307711923,57.834396148341945,8.846921682387817,882.5364009938772,5.231422696019729,58.882219433327116,84.31814466508754,B,1,82.5,critical
L-0212,chilli,25.241251093999928,38.86429516726909,9.07866324630489,590.529208608862,6.833103764006003,69.9233928358904,40.296792184922865,B,1,7.5,healthy
L-0213,chilli,32.07171507417363,51.35935720103343,9.022828579761654,732.9351308481837,7.964088946768727,86.928265175555,8.092764058959075,A,0,10.0,healthy
L-0214,chilli,26.311817141235235,68.18564291294643,11.206534636263504,1035.368692669595,3.933719979233076,58.08800473773403,114.91943007902492,B,1,99.9,critical
L-0215,chilli,26.271819096763792,71.82517665504184,10.294376188894828,602.8631243453515,6.116234800184363,74.52697261192563,36.84251442799995,B,1,81.0,critical
L-0216,chilli,26.260304304078396,73.83212950381429,10.889039911251125,880.3859335761827,5.45196540693314,66.67693222547848,56.54857242634511,B,1,88.0,critical
L-0217,chilli,25.062133267254843,61.431154161751714,8.570749510442313,548.4331880098218,9.085768428542062,86.19795501142154,6.331709353703471,A,0,3.2,healthy
L-0218,chilli,25.80528354862589,39.413239996774564,6.994461836573291,739.3461783182058,6.564879661567194,67.604076569425,102.19401392124081,A,0,8.0,healthy
L-0219,chilli,20.16610110425077,56.51074001678646,10.667995371433783,521.7321390739088,5.066070079816232,68.09295309433944,20.688444088601955,C,2,49.3,moderate
L-0220,chilli,24.89762601487401,74.70762943862698,9.868063207723628,560.2948143705376,7.742992111455596,91.6632220574628,5.7468460173434,A,0,12.0,healthy
L-0221,chilli,21.196956718478972,78.50299311673481,9.514993264736601,602.7916434341695,6.755977433899501,80.57017623394154,33.92452093089733,A,0,31.7,moderate
L-0222,chilli,26.418000222643133,73.27013788741358,10.953258047911016,706.7496608545806,5.4940682164621055,64.34224008036439,56.529309999825074,B,1,98.2,critical
L-0223,chilli,23.65985612657353,58.94108495080513,9.368770502807749,625.2913679256158,6.835209302451958,71.17363805420436,44.86469378113686,B,1,44.2,moderate
L-0224,chilli,29.654861062374316,50.49137179647279,10.826840579921864,759.4363351056585,5.78267915746988,58.9368530883109,44.29021416688158,C,2,92.2,critical
L-0225,chilli,29.972104018484046,57.85000504965974,8.479067395234773,733.6166312281212,8.343862295673397,81.70137308491991,41.99355065066772,A,0,9.6,healthy
L-0226,chilli,29.06038843660972,58.22592600810487,10.628263693349126,727.4579583530377,5.185295306400531,62.32273946688124,31.62742360934331,C,2,88.4,critical
L-0227,chilli,21.924390030459605,73.71568980785987,10.600649781552704,504.7720306826375,8.119181374620743,89.15594858588845,6.304214322284145,A,0,45.6,moderate
L-0228,chilli,22.942253030028976,58.225068602437595,8.765051923984547,521.7903632692488,6.713593632123354,77.86125309965854,24.15180265647139,B,1,19.6,healthy
L-0229,chilli,22.919090204812868,61.37083292502667,9.466943017455147,518.3035924391853,8.024094810827638,76.00065715166036,21.503775126301104,B,1,28.1,healthy
L-0230,chilli,25.66398596128531,63.808702441795916,9.214349135678058,675.1688484640212,7.185668953071364,80.1828329586066,71.88599942160498,A,0,43.9,moderate
L-0231,chilli,29.293253296135067,61.46859853334911,8.937130309622265,790.279444515887,7.372253766045459,78.60784745821863,60.84347793897798,A,0,39.7,moderate
L-0232,chilli,28.863449841153127,66.94340834420993,9.098235565879744,589.6559072933513,8.538941957676718,84.95773888914243,19.1944815944816,A,0,17.5,healthy
L-0233,chilli,24.914881910376288,51.59176994101206,10.735979035620263,696.0297652344815,3.5935366924563703,58.59134919312306,50.343127209789806,C,2,92.5,critical
L-0234,chilli,26.98628604423764,47.431689942385105,9.273229540185,640.8529261214366,6.508806173602699,79.28783034209994,27.02923160722101,B,1,16.4,healthy
L-0235,chilli,25.49259567024445,78.50170982392129,10.531725667633793,540.5994404584766,5.253473723692425,74.57564969346,5.169346797918813,C,2,93.3,critical
L-0236,chilli,25.958480403250284,42.223928942027115,9.588877932659639,533.2360883968408,7.650768989794386,79.427551009741,1.8680090352133947,B,1,19.8,healthy
L-0237,chilli,31.004648216394358,70.90176917857943,10.789423433338655,723.3887019656112,6.046362571000935,71.79407755903722,46.11929076189359,B,1,96.0,critical
L-0238,chilli,29.625623188532238,43.448037915882644,8.828550620354077,626.6457555546507,8.111043225599719,73.82923195068508,10.89645762055499,B,1,8.9,healthy
L-0239,chilli,22.587057941805757,55.544694239903116,8.528075326760257,491.43704985078074,8.269672816236927,85.52007980315861,10.849330495193882,A,0,2.2,healthy
L-0240,chilli,26.15025168952977,70.74838215882085,8.930359979657416,570.8472153404128,8.277748476440637,88.21595970236002,15.489015402757996,A,0,16.6,healthy
L-0241,chilli,27.011077837798567,66.00676116223418,10.556543908353477,788.6902514265267,6.36752950743337,64.31987775377172,46.86191316579454,B,1,95.1,critical
L-0242,chilli,17.003746886486258,45.82031932055954,9.10771475271018,619.9516096938255,6.151485451534527,67.22274403782424,61.4239758213313,B,1,14.9,healthy
L-0243,chilli,30.693032044668165,62.10254287321226,9.097254907228427,743.9339537766562,7.413701290984212,78.72618416310976,60.512425438936056,A,0,46.9,moderate
L-0244,chilli,24.283228652470136,65.42945556812491,9.854625494027749,510.3251960627373,6.80291547889286,74.36329893153709,4.462630519163886,B,1,44.3,moderate
L-0245,chilli,30.35086783747299,60.87293670053955,10.04862597900582,737.3690702718782,6.798398047438288,70.92657003323615,14.893883271090955,B,1,50.2,moderate
L-0246,chilli,21.19748017366244,56.78494339623902,9.228876873943342,482.101131995377,5.895280472504864,65.51327366243922,12.772561566661985,C,2,16.7,healthy
L-0247,chilli,22.968878004029666,57.918939917702644,8.911581656605769,626.3990445244332,6.274167498189991,72.36825937354232,46.83750844335168,B,1,11.0,healthy
L-0248,chilli,25.016923593152413,58.14037015366556,8.966303002412323,599.1633772986191,8.743205833409291,83.81759485294052,15.11076888210729,A,0,12.6,healthy
L-0249,chilli,31.568914122667625,84.32034248018553,10.358798395886286,712.6458753173536,7.981830717322908,85.80496454141128,25.48502711481278,A,0,79.5,high
L-0250,chilli,23.156533431363776,58.40845743800714,9.998286757115915,640.5267011848975,7.591466191911138,81.1449522339351,49.92773983917835,A,0,42.4,moderate
L-0251,chilli,20.58579680563028,54.88140398492753,10.9520197429392,525.1512899954165,6.573463597823308,78.35152057975021,29.56616614450954,B,1,22.8,healthy
L-0252,chilli,26.849303045931585,55.44536135377523,9.666626306811992,661.7143373011,4.5319682386843665,61.056668500888776,36.72923170658339,C,2,53.7,moderate
L-0253,chilli,24.08213077313296,80.93801825099355,10.715911067993128,636.0793312019617,6.565168689334503,73.12232826650046,24.740653145213955,B,1,94.1,critical
L-0254,chilli,30.62829168024823,41.96649484112886,8.210299608932353,820.6398032353218,6.976721044023462,73.83831131819213,57.0369147519281,A,0,23.4,healthy
L-0255,chilli,21.533775907330156,60.835494592904354,8.915839801128715,558.2133043170467,7.357112970858308,82.42764016933297,61.077274878084935,A,0,8.7,healthy
L-0256,chilli,26.881450787385237,55.962982947900365,9.83803089002527,789.6364767331696,6.128654681384641,69.58164063913142,41.97966004200124,B,1,82.6,critical
L-0257,chilli,36.11804456945692,45.95693559019266,8.069464180618857,807.6006573980075,5.017987716865249,62.97541010702084,61.25009312920918,B,1,65.6,high
L-0258,chilli,27.08228710889856,52.58110298966888,8.260038524182612,914.2439310708733,5.435140438575877,67.64885514238706,120.0,A,0,80.9,critical
L-0259,chilli,26.966395356734278,65.72829902975822,9.529066476499736,658.2476079425387,6.709539115331682,80.80512276533631,49.30879174233364,A,0,48.5,moderate
L-0260,chilli,20.762803451788205,53.6047033663476,9.648105207906372,450.28988233609573,6.699049843249032,76.2051029030726,27.755577451110334,B,1,13.4,healthy
L-0261,chilli,21.48908655077225,62.51859850549067,10.146869741457559,519.6105644515916,7.0838505986565865,80.94446302531519,37.3702411759971,A,0,38.7,moderate
L-0262,chilli,29.14360742753555,76.3933594834182,10.78897241920416,807.692226159252,5.380389088110306,56.046332228269364,65.61561998242841,B,1,97.2,critical
L-0263,chilli,26.740642764688133,63.40737897604556,8.625252457967415,627.4110099272697,8.17455192001612,88.87897631909829,20.4778087731107,A,0,14.5,healthy
L-0264,chilli,25.344985753474045,41.87326985459076,9.331311206536355,581.1641972331967,7.551541918084689,85.79699717305473,19.09962953756694,A,0,6.0,healthy
L-0265,chilli,30.13170413109151,55.59358621864179,10.386696074986736,707.1005302646889,5.17644934006222,57.73270231756254,36.89626563366378,C,2,96.5,critical
L-0266,chilli,20.335907774122365,54.952109522633435,9.591542642916421,605.9323041438629,8.64295741008342,85.27702799099906,27.35268542672148,A,0,2.7,healthy
L-0267,chilli,30.44551832138977,55.4993528155156,9.153297409687282,629.2835970328945,7.49179187645366,81.58000867325524,12.652465394727795,A,0,17.2,healthy
L-0268,chilli,21.76694528524543,62.38943057115403,8.994927117555715,583.6220139757164,7.8446098632765455,80.56744515473676,32.726903210340645,A,0,8.3,healthy
L-0269,chilli,23.232209560508142,62.585768994690845,9.193096711985442,908.3450396975207,6.814470558870987,75.50941793631898,75.06179132980377,A,0,56.7,moderate
L-0270,chilli,26.49342023695445,77.03554291934975,8.650370600331323,650.1359877938004,7.206270500128695,85.75014171863178,40.95675241889998,A,0,26.4,healthy
L-0271,chilli,29.995735529987694,60.392006769578174,9.120255593238262,573.8417009424328,8.008232031029634,88.72876892739845,10.343394916234754,A,0,24.2,healthy
L-0272,chilli,23.27217478352575,48.762253116931944,8.500783981077454,644.7133318879486,7.9337589218900835,81.9864477905924,45.82812170271376,A,0,12.0,healthy
L-0273,chilli,26.087828583834906,74.97052968036596,9.320606711170235,646.1729074898271,8.79047473285236,91.58651349069322,23.066763573247858,A,0,50.1,moderate
L-0274,chilli,24.581938158919606,73.49141778705962,10.257487326936324,927.836960462323,4.695162646043683,56.887879835054605,110.680405117604,B,1,98.6,critical
L-0275,chilli,26.74825288952998,62.99833982146058,9.572573378725739,689.9636952736148,6.685425194122855,72.13584203006235,43.23220111741874,B,1,32.6,moderate
L-0276,chilli,28.205437528339736,59.860009965697444,9.749591770006443,706.6643004622597,6.967476745702316,88.71525902688401,17.43937094612586,A,0,44.2,moderate
L-0277,chilli,23.798850750540183,63.48692914481906,9.616011457344575,738.508767459303,8.300946639197486,76.48123692991417,48.33426460823475,A,0,35.0,moderate
L-0278,chilli,30.269121307068865,64.62459690233428,8.691939798680703,679.0231736969743,6.369447296768947,69.5014491612043,34.5335853859552,B,1,50.6,moderate
L-0279,chilli,29.589448939994007,38.23570803775323,8.49188532118266,732.4064255916282,4.754766568652565,49.6952484253447,70.19950449496737,C,2,37.1,moderate
L-0280,chilli,33.70701946115544,65.41077452163242,11.267352917186178,740.2458849850334,5.428633271993888,56.9702893895506,19.013447890121824,C,2,96.3,critical
L-0281,chilli,27.577909829899628,67.17098445691798,8.724821050228268,634.6778690672962,7.564688828274343,73.82266232608902,43.15982345777688,A,0,41.8,moderate
L-0282,chilli,26.116921803472163,71.99654194713281,9.932401276856721,604.6256248764913,8.021648192238965,84.18126711165112,6.312104180795424,A,0,22.7,healthy
L-0283,chilli,24.36410248779206,52.060403744482635,9.587322315463428,634.7942435123081,8.507709897314305,89.09681968379904,31.652749665786022,A,0,12.5,healthy
L-0284,chilli,22.98627883511086,59.720357839755955,8.213117155803381,672.2453438452958,7.780679557405406,86.91206154485074,10.065217051977989,A,0,10.3,healthy
L-0285,chilli,22.970154597781793,65.7952226351012,10.084827857164651,693.2816552606142,6.780035419829923,70.66856088645235,33.67807364233161,B,1,76.9,high
